ID, User, nLos, D-Master, D-Slaver, D-Gate, Speed, x, y, z
97, 1, 0, 128, 136, 100, 0, 0, 0, 57
98, 1, 0, 129, 141, 100, 0, 0, 0, 43
99, 1, 0, 124, 151, 100, 0, 0, 0, 49
100, 1, 0, 124, 142, 100, 0, 0, 0, 67
101, 1, 0, 124, 149, 100, 0, 0, 0, 66
102, 1, 0, 126, 139, 100, 0, 0, 0, 73
103, 1, 0, 124, 138, 100, 0, 0, 0, 66
104, 1, 0, 123, 139, 100, 0, 0, 0, 61
105, 1, 0, 126, 140, 100, 0, 0, 0, 55
106, 1, 0, 124, 139, 100, 0, 0, 0, 55
107, 1, 0, 126, 141, 100, 0, 0, 0, 51
108, 1, 0, 125, 138, 100, 0, 0, 0, 52
109, 1, 0, 129, 140, 100, 0, 0, 0, 43
110, 1, 0, 127, 140, 100, 0, 0, 0, 43
111, 1, 0, 124, 138, 100, 0, 0, 0, 46
112, 1, 0, 123, 136, 100, 0, 0, 0, 47
113, 1, 0, 124, 139, 100, 0, 0, 0, 44
114, 1, 0, 123, 136, 100, 0, 0, 0, 47
115, 1, 0, 129, 137, 100, 0, 0, 0, 37
116, 1, 0, 123, 137, 100, 0, 0, 0, 39
117, 1, 0, 125, 134, 100, 0, 0, 0, 38
118, 1, 0, 129, 138, 100, 0, 0, 0, 28
119, 1, 0, 124, 138, 100, 0, 0, 0, 34
120, 1, 0, 124, 139, 100, 0, 0, 0, 37
121, 1, 0, 128, 152, 100, 0, 0, 0, 36
122, 1, 0, 122, 142, 100, 0, 0, 0, 63
123, 1, 0, 122, 134, 100, 0, 0, 0, 66
124, 1, 0, 126, 136, 100, 0, 0, 0, 51
125, 1, 0, 126, 136, 100, 0, 0, 0, 44
126, 1, 0, 123, 134, 100, 0, 0, 0, 43
127, 1, 0, 123, 140, 100, 0, 0, 0, 39
128, 1, 0, 124, 138, 100, 0, 0, 0, 44
129, 1, 0, 123, 141, 100, 0, 0, 0, 46
130, 1, 0, 127, 151, 100, 0, 0, 0, 46
131, 1, 0, 124, 138, 100, 0, 0, 0, 65
132, 1, 0, 127, 136, 100, 0, 0, 0, 55
133, 1, 0, 128, 130, 100, 0, 0, 0, 44
134, 1, 0, 127, 136, 100, 0, 0, 0, 29
135, 1, 0, 123, 138, 100, 0, 0, 0, 33
136, 1, 0, 124, 138, 100, 0, 0, 0, 37
137, 1, 0, 125, 139, 100, 0, 0, 0, 38
138, 1, 0, 127, 139, 100, 0, 0, 0, 38
139, 1, 0, 124, 140, 100, 0, 0, 0, 41
140, 1, 0, 124, 138, 100, 0, 0, 0, 46
141, 1, 0, 127, 138, 100, 0, 0, 0, 41
142, 1, 0, 125, 141, 100, 0, 0, 0, 41
143, 1, 0, 123, 144, 100, 0, 0, 0, 48
144, 1, 0, 123, 146, 100, 0, 0, 0, 57
145, 1, 0, 123, 147, 100, 0, 0, 0, 67
146, 1, 0, 123, 138, 100, 0, 0, 0, 75
147, 1, 0, 123, 138, 100, 0, 0, 0, 67
148, 1, 0, 123, 140, 100, 0, 0, 0, 61
149, 1, 0, 129, 143, 100, 0, 0, 0, 53
150, 1, 0, 129, 141, 100, 0, 0, 0, 51
151, 1, 0, 125, 139, 100, 0, 0, 0, 52
152, 1, 0, 127, 141, 100, 0, 0, 0, 48
153, 1, 0, 124, 142, 100, 0, 0, 0, 51
154, 1, 0, 124, 142, 100, 0, 0, 0, 55
155, 1, 0, 123, 139, 100, 0, 0, 0, 59
156, 1, 0, 129, 137, 100, 0, 0, 0, 49
157, 1, 0, 128, 138, 100, 0, 0, 0, 41
158, 1, 0, 127, 138, 100, 0, 0, 0, 39
159, 1, 0, 128, 136, 100, 0, 0, 0, 35
160, 1, 0, 129, 146, 100, 0, 0, 0, 29
161, 1, 0, 126, 128, 100, 0, 0, 0, 43
162, 1, 0, 123, 140, 100, 0, 0, 0, 31
163, 1, 0, 128, 139, 100, 0, 0, 0, 33
164, 1, 0, 126, 144, 100, 0, 0, 0, 36
165, 1, 0, 125, 144, 100, 0, 0, 0, 46
166, 1, 0, 128, 139, 100, 0, 0, 0, 49
167, 1, 0, 123, 142, 100, 0, 0, 0, 51
168, 1, 0, 127, 141, 100, 0, 0, 0, 51
169, 1, 0, 123, 140, 100, 0, 0, 0, 55
170, 1, 0, 127, 137, 100, 0, 0, 0, 51
171, 1, 0, 126, 139, 100, 0, 0, 0, 45
172, 1, 0, 123, 137, 100, 0, 0, 0, 48
173, 1, 0, 124, 136, 100, 0, 0, 0, 45
174, 1, 0, 124, 138, 100, 0, 0, 0, 43
175, 1, 0, 128, 139, 100, 0, 0, 0, 38
176, 1, 0, 128, 143, 100, 0, 0, 0, 36
177, 1, 0, 129, 138, 100, 0, 0, 0, 40
178, 1, 0, 129, 137, 100, 0, 0, 0, 35
179, 1, 0, 128, 134, 100, 0, 0, 0, 31
180, 1, 0, 125, 134, 100, 0, 0, 0, 29
181, 1, 0, 127, 151, 100, 0, 0, 0, 24
182, 1, 0, 128, 138, 100, 0, 0, 0, 45
183, 1, 0, 128, 145, 100, 0, 0, 0, 40
184, 1, 0, 127, 155, 100, 0, 0, 0, 48
185, 1, 0, 129, 145, 100, 0, 0, 0, 67
186, 1, 0, 123, 142, 100, 0, 0, 0, 72
187, 1, 0, 125, 155, 100, 0, 0, 0, 68
188, 1, 0, 124, 154, 100, 0, 0, 0, 87
189, 1, 0, 129, 144, 100, 0, 0, 0, 91
190, 1, 0, 126, 139, 100, 0, 0, 0, 83
191, 1, 0, 123, 139, 100, 0, 0, 0, 74
192, 1, 0, 124, 143, 100, 0, 0, 0, 66
193, 1, 0, 128, 141, 100, 0, 0, 0, 62
194, 1, 0, 123, 136, 100, 0, 0, 0, 62
195, 1, 0, 126, 136, 100, 0, 0, 0, 51
196, 1, 0, 124, 139, 100, 0, 0, 0, 47
197, 1, 0, 127, 136, 100, 0, 0, 0, 44
198, 1, 0, 124, 140, 100, 0, 0, 0, 42
199, 1, 0, 124, 139, 100, 0, 0, 0, 46
200, 1, 0, 129, 140, 100, 0, 0, 0, 40
201, 1, 0, 128, 140, 100, 0, 0, 0, 39
202, 1, 0, 128, 142, 100, 0, 0, 0, 39
203, 1, 0, 124, 142, 100, 0, 0, 0, 47
204, 1, 0, 125, 137, 100, 0, 0, 0, 51
205, 1, 0, 127, 139, 100, 0, 0, 0, 44
206, 1, 0, 124, 146, 100, 0, 0, 0, 45
207, 1, 0, 122, 136, 100, 0, 0, 0, 60
208, 1, 0, 127, 140, 100, 0, 0, 0, 49
209, 1, 0, 124, 138, 100, 0, 0, 0, 50
210, 1, 0, 126, 141, 100, 0, 0, 0, 46
211, 1, 0, 124, 139, 100, 0, 0, 0, 50
212, 1, 0, 128, 140, 100, 0, 0, 0, 45
213, 1, 0, 129, 147, 100, 0, 0, 0, 41
214, 1, 0, 124, 148, 100, 0, 0, 0, 56
215, 1, 0, 125, 145, 100, 0, 0, 0, 66
216, 1, 0, 127, 146, 100, 0, 0, 0, 66
217, 1, 0, 127, 149, 100, 0, 0, 0, 67
218, 1, 0, 124, 149, 100, 0, 0, 0, 77
219, 1, 0, 125, 137, 100, 0, 0, 0, 82
220, 1, 0, 123, 138, 100, 0, 0, 0, 70
221, 1, 0, 129, 136, 100, 0, 0, 0, 56
222, 1, 0, 126, 135, 100, 0, 0, 0, 47
223, 1, 0, 127, 139, 100, 0, 0, 0, 38
224, 1, 0, 124, 139, 100, 0, 0, 0, 42
225, 1, 0, 128, 138, 100, 0, 0, 0, 39
226, 1, 0, 123, 138, 100, 0, 0, 0, 42
227, 1, 0, 128, 140, 100, 0, 0, 0, 38
228, 1, 0, 129, 140, 100, 0, 0, 0, 37
229, 1, 0, 126, 138, 100, 0, 0, 0, 40
230, 1, 0, 123, 135, 100, 0, 0, 0, 43
231, 1, 0, 125, 139, 100, 0, 0, 0, 38
232, 1, 0, 129, 139, 100, 0, 0, 0, 35
233, 1, 0, 124, 145, 100, 0, 0, 0, 40
234, 1, 0, 128, 136, 100, 0, 0, 0, 46
235, 1, 0, 126, 136, 100, 0, 0, 0, 40
236, 1, 0, 125, 142, 100, 0, 0, 0, 38
237, 1, 0, 125, 150, 100, 0, 0, 0, 45
238, 1, 0, 125, 136, 100, 0, 0, 0, 61
239, 1, 0, 126, 155, 100, 0, 0, 0, 51
240, 1, 0, 126, 136, 100, 0, 0, 0, 72
241, 1, 0, 122, 139, 100, 0, 0, 0, 64
242, 1, 0, 122, 140, 100, 0, 0, 0, 62
243, 1, 0, 127, 151, 100, 0, 0, 0, 55
244, 1, 0, 123, 135, 100, 0, 0, 0, 73
245, 1, 0, 123, 143, 100, 0, 0, 0, 61
246, 1, 0, 123, 142, 100, 0, 0, 0, 65
247, 1, 0, 124, 143, 100, 0, 0, 0, 64
248, 1, 0, 125, 155, 100, 0, 0, 0, 64
249, 1, 0, 128, 141, 100, 0, 0, 0, 79
250, 1, 0, 128, 141, 100, 0, 0, 0, 68
251, 1, 0, 122, 141, 100, 0, 0, 0, 68
252, 1, 0, 123, 140, 100, 0, 0, 0, 66
253, 1, 0, 124, 144, 100, 0, 0, 0, 63
254, 1, 0, 124, 134, 100, 0, 0, 0, 66
255, 1, 0, 124, 154, 100, 0, 0, 0, 54
256, 1, 0, 129, 140, 100, 0, 0, 0, 69
257, 1, 0, 122, 154, 100, 0, 0, 0, 67
258, 1, 0, 123, 138, 100, 0, 0, 0, 86
259, 1, 0, 122, 153, 100, 0, 0, 0, 76
260, 1, 0, 124, 141, 100, 0, 0, 0, 89
261, 1, 0, 127, 137, 100, 0, 0, 0, 76
262, 1, 0, 128, 139, 100, 0, 0, 0, 59
263, 1, 0, 122, 141, 100, 0, 0, 0, 59
264, 1, 0, 122, 137, 100, 0, 0, 0, 61
265, 1, 0, 128, 151, 100, 0, 0, 0, 50
266, 1, 0, 129, 153, 100, 0, 0, 0, 61
267, 1, 0, 128, 141, 100, 0, 0, 0, 74
268, 1, 0, 130, 143, 100, 0, 0, 0, 61
269, 1, 0, 127, 139, 100, 0, 0, 0, 60
270, 1, 0, 127, 138, 100, 0, 0, 0, 53
271, 1, 0, 123, 138, 100, 0, 0, 0, 52
272, 1, 0, 124, 137, 100, 0, 0, 0, 50
273, 1, 0, 125, 138, 100, 0, 0, 0, 46
274, 1, 0, 124, 137, 100, 0, 0, 0, 46
275, 1, 0, 128, 140, 100, 0, 0, 0, 39
276, 1, 0, 125, 139, 100, 0, 0, 0, 42
277, 1, 0, 127, 151, 100, 0, 0, 0, 41
278, 1, 0, 125, 150, 100, 0, 0, 0, 60
279, 1, 0, 124, 141, 100, 0, 0, 0, 74
280, 1, 0, 124, 137, 100, 0, 0, 0, 69
281, 1, 0, 129, 141, 100, 0, 0, 0, 54
282, 1, 0, 128, 140, 100, 0, 0, 0, 50
283, 1, 0, 129, 140, 100, 0, 0, 0, 45
284, 1, 0, 124, 138, 100, 0, 0, 0, 48
285, 1, 0, 123, 139, 100, 0, 0, 0, 48
286, 1, 0, 125, 141, 100, 0, 0, 0, 48
287, 1, 0, 124, 137, 100, 0, 0, 0, 51
288, 1, 0, 124, 139, 100, 0, 0, 0, 48
289, 1, 0, 125, 138, 100, 0, 0, 0, 47
290, 1, 0, 123, 138, 100, 0, 0, 0, 48
291, 1, 0, 129, 139, 100, 0, 0, 0, 41
292, 1, 0, 129, 150, 100, 0, 0, 0, 37
293, 1, 0, 124, 141, 100, 0, 0, 0, 57
294, 1, 0, 126, 130, 100, 0, 0, 0, 55
295, 1, 0, 124, 140, 100, 0, 0, 0, 41
296, 1, 0, 125, 140, 100, 0, 0, 0, 44
297, 1, 0, 125, 141, 100, 0, 0, 0, 46
298, 1, 0, 128, 138, 100, 0, 0, 0, 45
299, 1, 0, 124, 150, 100, 0, 0, 0, 45
300, 1, 0, 122, 134, 100, 0, 0, 0, 66
301, 1, 0, 128, 139, 100, 0, 0, 0, 48
302, 1, 0, 124, 139, 100, 0, 0, 0, 49
303, 1, 0, 126, 137, 100, 0, 0, 0, 46
304, 1, 0, 125, 139, 100, 0, 0, 0, 43
305, 1, 0, 127, 141, 100, 0, 0, 0, 42
306, 1, 0, 123, 137, 100, 0, 0, 0, 48
307, 1, 0, 128, 142, 100, 0, 0, 0, 41
308, 1, 0, 126, 142, 100, 0, 0, 0, 45
309, 1, 0, 128, 142, 100, 0, 0, 0, 46
310, 1, 0, 129, 138, 100, 0, 0, 0, 45
311, 1, 0, 130, 139, 100, 0, 0, 0, 37
312, 1, 0, 125, 141, 100, 0, 0, 0, 40
313, 1, 0, 125, 138, 100, 0, 0, 0, 44
314, 1, 0, 123, 133, 100, 0, 0, 0, 46
315, 1, 0, 127, 140, 100, 0, 0, 0, 35
316, 1, 0, 122, 142, 100, 0, 0, 0, 43
317, 1, 0, 124, 144, 100, 0, 0, 0, 50
318, 1, 0, 127, 139, 100, 0, 0, 0, 53
319, 1, 0, 128, 141, 100, 0, 0, 0, 47
320, 1, 0, 125, 151, 100, 0, 0, 0, 49
321, 1, 0, 124, 137, 100, 0, 0, 0, 67
322, 1, 0, 129, 142, 100, 0, 0, 0, 52
323, 1, 0, 128, 139, 100, 0, 0, 0, 51
324, 1, 0, 129, 133, 100, 0, 0, 0, 44
325, 1, 0, 126, 142, 100, 0, 0, 0, 35
326, 1, 0, 129, 140, 100, 0, 0, 0, 37
327, 1, 0, 125, 140, 100, 0, 0, 0, 41
328, 1, 0, 123, 139, 100, 0, 0, 0, 47
329, 1, 0, 123, 139, 100, 0, 0, 0, 49
330, 1, 0, 123, 138, 100, 0, 0, 0, 50
331, 1, 0, 123, 139, 100, 0, 0, 0, 50
332, 1, 0, 130, 140, 100, 0, 0, 0, 42
333, 1, 0, 129, 152, 100, 0, 0, 0, 39
334, 1, 0, 126, 135, 100, 0, 0, 0, 60
335, 1, 0, 123, 139, 100, 0, 0, 0, 52
336, 1, 0, 128, 138, 100, 0, 0, 0, 46
337, 1, 0, 127, 139, 100, 0, 0, 0, 42
338, 1, 0, 124, 132, 100, 0, 0, 0, 44
339, 1, 0, 128, 146, 100, 0, 0, 0, 31
340, 1, 0, 126, 141, 100, 0, 0, 0, 45
341, 1, 0, 128, 139, 100, 0, 0, 0, 44
342, 1, 0, 126, 136, 100, 0, 0, 0, 43
343, 1, 0, 125, 133, 100, 0, 0, 0, 39
344, 1, 0, 123, 136, 100, 0, 0, 0, 35
345, 1, 0, 124, 139, 100, 0, 0, 0, 36
346, 1, 0, 123, 143, 100, 0, 0, 0, 41
347, 1, 0, 125, 138, 100, 0, 0, 0, 49
348, 1, 0, 125, 140, 100, 0, 0, 0, 46
349, 1, 0, 127, 139, 100, 0, 0, 0, 45
350, 1, 0, 127, 138, 100, 0, 0, 0, 42
351, 1, 0, 123, 137, 100, 0, 0, 0, 45
352, 1, 0, 126, 139, 100, 0, 0, 0, 41
353, 1, 0, 122, 137, 100, 0, 0, 0, 46
354, 1, 0, 128, 136, 100, 0, 0, 0, 39
355, 1, 0, 124, 139, 100, 0, 0, 0, 38
356, 1, 0, 123, 139, 100, 0, 0, 0, 43
357, 1, 0, 127, 138, 100, 0, 0, 0, 41
358, 1, 0, 129, 137, 100, 0, 0, 0, 36
359, 1, 0, 128, 151, 100, 0, 0, 0, 32
360, 1, 0, 125, 138, 100, 0, 0, 0, 54
361, 1, 0, 129, 140, 100, 0, 0, 0, 45
362, 1, 0, 128, 140, 100, 0, 0, 0, 43
363, 1, 0, 125, 139, 100, 0, 0, 0, 45
364, 1, 0, 129, 148, 100, 0, 0, 0, 40
365, 1, 0, 126, 138, 100, 0, 0, 0, 54
366, 1, 0, 123, 139, 100, 0, 0, 0, 53
367, 1, 0, 128, 139, 100, 0, 0, 0, 46
368, 1, 0, 129, 139, 100, 0, 0, 0, 41
369, 1, 0, 123, 139, 100, 0, 0, 0, 45
370, 1, 0, 129, 140, 100, 0, 0, 0, 40
371, 1, 0, 127, 138, 100, 0, 0, 0, 40
372, 1, 0, 123, 142, 100, 0, 0, 0, 43
373, 1, 0, 124, 142, 100, 0, 0, 0, 50
374, 1, 0, 128, 144, 100, 0, 0, 0, 49
375, 1, 0, 125, 148, 100, 0, 0, 0, 55
376, 1, 0, 123, 138, 100, 0, 0, 0, 68
377, 1, 0, 123, 138, 100, 0, 0, 0, 62
378, 1, 0, 122, 139, 100, 0, 0, 0, 60
379, 1, 0, 123, 136, 100, 0, 0, 0, 58
380, 1, 0, 127, 138, 100, 0, 0, 0, 47
381, 1, 0, 125, 143, 100, 0, 0, 0, 45
382, 1, 0, 124, 140, 100, 0, 0, 0, 52
383, 1, 0, 122, 139, 100, 0, 0, 0, 56
384, 1, 0, 123, 134, 100, 0, 0, 0, 55
385, 1, 0, 126, 138, 100, 0, 0, 0, 43
386, 1, 0, 123, 136, 100, 0, 0, 0, 45
387, 1, 0, 123, 142, 100, 0, 0, 0, 44
388, 1, 0, 127, 139, 100, 0, 0, 0, 46
389, 1, 0, 127, 138, 100, 0, 0, 0, 44
390, 1, 0, 124, 143, 100, 0, 0, 0, 44
391, 1, 0, 127, 153, 100, 0, 0, 0, 48
392, 1, 0, 128, 143, 100, 0, 0, 0, 65
393, 1, 0, 125, 139, 100, 0, 0, 0, 65
394, 1, 0, 125, 138, 100, 0, 0, 0, 59
395, 1, 0, 126, 140, 100, 0, 0, 0, 52
396, 1, 0, 123, 142, 100, 0, 0, 0, 54
397, 1, 0, 122, 144, 100, 0, 0, 0, 60
398, 1, 0, 125, 141, 100, 0, 0, 0, 63
399, 1, 0, 123, 144, 100, 0, 0, 0, 63
400, 1, 0, 124, 139, 100, 0, 0, 0, 66
401, 1, 0, 123, 139, 100, 0, 0, 0, 62
402, 1, 0, 124, 137, 100, 0, 0, 0, 58
403, 1, 0, 125, 140, 100, 0, 0, 0, 51
404, 1, 0, 122, 139, 100, 0, 0, 0, 55
405, 1, 0, 126, 140, 100, 0, 0, 0, 51
406, 1, 0, 125, 141, 100, 0, 0, 0, 51
407, 1, 0, 125, 140, 100, 0, 0, 0, 52
408, 1, 0, 123, 140, 100, 0, 0, 0, 54
409, 1, 0, 123, 152, 100, 0, 0, 0, 55
410, 1, 0, 125, 143, 100, 0, 0, 0, 72
411, 1, 0, 127, 152, 100, 0, 0, 0, 67
412, 1, 0, 123, 141, 100, 0, 0, 0, 83
413, 1, 0, 124, 140, 100, 0, 0, 0, 75
414, 1, 0, 124, 152, 100, 0, 0, 0, 69
415, 1, 0, 128, 137, 100, 0, 0, 0, 77
416, 1, 0, 125, 153, 100, 0, 0, 0, 65
417, 1, 0, 128, 140, 100, 0, 0, 0, 76
418, 1, 0, 127, 153, 100, 0, 0, 0, 65
419, 1, 0, 125, 136, 100, 0, 0, 0, 80
420, 1, 0, 123, 153, 100, 0, 0, 0, 68
421, 1, 0, 128, 140, 100, 0, 0, 0, 78
422, 1, 0, 122, 141, 100, 0, 0, 0, 73
423, 1, 0, 123, 142, 100, 0, 0, 0, 70
424, 1, 0, 126, 153, 100, 0, 0, 0, 66
425, 1, 0, 124, 136, 100, 0, 0, 0, 82
426, 1, 0, 125, 151, 100, 0, 0, 0, 66
427, 1, 0, 124, 148, 100, 0, 0, 0, 79
428, 1, 0, 123, 142, 100, 0, 0, 0, 85
429, 1, 0, 127, 139, 100, 0, 0, 0, 74
430, 1, 0, 124, 141, 100, 0, 0, 0, 66
431, 1, 0, 126, 147, 100, 0, 0, 0, 61
432, 1, 0, 123, 140, 100, 0, 0, 0, 71
433, 1, 0, 122, 138, 100, 0, 0, 0, 68
434, 1, 0, 122, 150, 100, 0, 0, 0, 64
435, 1, 0, 122, 151, 100, 0, 0, 0, 78
436, 1, 0, 122, 138, 100, 0, 0, 0, 90
437, 1, 0, 124, 140, 100, 0, 0, 0, 76
438, 1, 0, 126, 141, 100, 0, 0, 0, 67
439, 1, 0, 123, 140, 100, 0, 0, 0, 66
440, 1, 0, 123, 141, 100, 0, 0, 0, 63
441, 1, 0, 131, 139, 100, 0, 0, 0, 53
442, 1, 0, 125, 138, 100, 0, 0, 0, 51
443, 1, 0, 129, 139, 100, 0, 0, 0, 42
444, 1, 0, 129, 140, 100, 0, 0, 0, 38
445, 1, 0, 125, 141, 100, 0, 0, 0, 42
446, 1, 0, 124, 139, 100, 0, 0, 0, 47
447, 1, 0, 124, 148, 100, 0, 0, 0, 48
448, 1, 0, 127, 141, 100, 0, 0, 0, 58
449, 1, 0, 128, 137, 100, 0, 0, 0, 53
450, 1, 0, 127, 137, 100, 0, 0, 0, 46
451, 1, 0, 126, 142, 100, 0, 0, 0, 41
452, 1, 0, 129, 139, 100, 0, 0, 0, 42
453, 1, 0, 125, 140, 100, 0, 0, 0, 43
454, 1, 0, 125, 140, 100, 0, 0, 0, 45
455, 1, 0, 124, 143, 100, 0, 0, 0, 48
456, 1, 0, 128, 139, 100, 0, 0, 0, 49
457, 1, 0, 129, 140, 100, 0, 0, 0, 43
458, 1, 0, 126, 135, 100, 0, 0, 0, 44
459, 1, 0, 127, 141, 100, 0, 0, 0, 36
460, 1, 0, 127, 139, 100, 0, 0, 0, 39
461, 1, 0, 123, 140, 100, 0, 0, 0, 44
462, 1, 0, 124, 149, 100, 0, 0, 0, 47
463, 1, 0, 128, 136, 100, 0, 0, 0, 58
464, 1, 0, 124, 140, 100, 0, 0, 0, 51
465, 1, 0, 125, 137, 100, 0, 0, 0, 51
466, 1, 0, 128, 141, 100, 0, 0, 0, 42
467, 1, 0, 129, 137, 100, 0, 0, 0, 41
468, 1, 0, 124, 141, 100, 0, 0, 0, 41
469, 1, 0, 124, 137, 100, 0, 0, 0, 47
470, 1, 0, 124, 139, 100, 0, 0, 0, 45
471, 1, 0, 124, 138, 100, 0, 0, 0, 46
472, 1, 0, 130, 137, 100, 0, 0, 0, 38
473, 1, 0, 127, 135, 100, 0, 0, 0, 35
474, 1, 0, 127, 146, 100, 0, 0, 0, 30
475, 1, 0, 123, 137, 100, 0, 0, 0, 48
476, 1, 0, 122, 142, 100, 0, 0, 0, 48
477, 1, 0, 123, 141, 100, 0, 0, 0, 54
478, 1, 0, 124, 140, 100, 0, 0, 0, 56
479, 1, 0, 123, 138, 100, 0, 0, 0, 57
